"","ID","tau","lrc","res","sal","mem","zet","dlrc","lp","ll","Persec"
"30","58cef97d5e07b6000139fa16",6.02986128620942,0.371468508045775,0.926729620962178,NA,NA,NA,NA,-64.3605205069555,-60.9675856366429,3
"31","58f364d67b2e410001c2ed1d",0.119990611360507,0.234432058401829,0.540410907635873,NA,NA,NA,NA,-2.90562480588919,-2.49149953923443,0
"32","58f89d1cedf274000143eb4e",0.139679791053407,0.243332489409933,0.533573712748157,NA,NA,NA,NA,-2.20355423924244,-1.79699875666648,3
"33","58fa6e1bd0055c0001dd838a",0.489052561767729,0.0402642592475025,0.956264881281744,NA,NA,NA,NA,-23.9224716968449,-22.7602630397057,0
"34","590f202eea0e130001039e1f",3.68572676166378,0.659656345746048,0.876930621378612,NA,NA,NA,NA,-44.2348387929105,-41.6020606504101,6
"35","593ead9ea514380001e5cf86",1.85050310159249,0.597933217603721,0.260953998677542,NA,NA,NA,NA,-30.0193423346327,-28.5360116601756,2
"36","595339f4ad2ce90001b88266",0.584470921038144,0.0623822706956762,0.953195410452794,NA,NA,NA,NA,-23.7714005050317,-22.7732895046356,0
"37","5953d37b3d663c00011d233c",1.70724178410957,0.0339214217333492,0.855246890586252,NA,NA,NA,NA,-66.2993849194873,-64.7146539634584,0
"38","598ab1ed19432500016fafa1",1.08701879286492,0.0129152710452762,0.971790001216787,NA,NA,NA,NA,-66.6990452105973,-64.7679471860063,0
"39","5991c4a8e339120001fb8c7e",3.88574164938701,0.592416268983409,0.637891847297314,NA,NA,NA,NA,-49.3482025869368,-46.9024606537755,0
"40","5995ed90d1732a00013425c5",2.94049712490702,0.11879522246217,0.0945354847328835,NA,NA,NA,NA,-58.1143822480961,-56.4076854487368,2
"41","599614af004c4f0001cc8642",1.33472829752642,0.0461422090249998,0.0560496701693801,NA,NA,NA,NA,-43.6321731824615,-42.253995848276,0
"42","59c80c180aaf750001213cbf",1.57432931237111,0.495695384082863,0.994652976964026,NA,NA,NA,NA,-30.9844564679636,-29.5078885879437,0
"43","59d38d62323bd80001e200bc",1.39981524525689,0.0274537017816532,0.971994556213723,NA,NA,NA,NA,-59.9028368577118,-58.2010171813511,12
"44","59d4b084115096000190dbce",1.60186497221186,0.404073508065836,0.983330822176673,NA,NA,NA,NA,-23.3832961833079,-22.155782582329,0
"45","59e5fd82e75b450001a691ec",1.91768061677419,0.524722395443579,0.920017243828961,NA,NA,NA,NA,-22.8745063888611,-21.4506340664996,5
"46","59e8cb08bab73300016bd7f7",2.91355162223483,0.427718739007825,0.713532245451526,NA,NA,NA,NA,-46.3366690039034,-44.7233420834372,0
"47","59e9d2c6c0d35a0001295448",0.960391423031805,0.156864631497906,0.994435489677578,NA,NA,NA,NA,-22.2184049594814,-21.1869988141077,0
"48","5a3996f6ae52e600010a0192",4.47664712808811,0.331382420686604,0.0652199678773786,NA,NA,NA,NA,-57.7885723585644,-55.3395328903577,0
"49","5a3a570307245d0001fc0692",2.59427455997661,0.2109090747268,0.787651747317072,NA,NA,NA,NA,-48.9923179022286,-47.6423063888969,2
"50","5a3c0b842f91ec0001dc9bb4",2.513249398442,0.197321240564462,0.207263066834429,NA,NA,NA,NA,-50.6813778733695,-49.3605240609251,0
"51","5a4e26a8f4c9dc0001b7a1b5",4.10046546679714,0.683262341244087,0.648619389787685,NA,NA,NA,NA,-46.7881079461549,-43.9187490723428,0
"52","5a5a3ec6ac5624000153e0f7",0.758618712024792,0.0293862355324393,0.992724680592267,NA,NA,NA,NA,-51.8892995278923,-50.3295940072299,0
"53","5a5d1194acc75b00017a7b8f",3.42354204543328,0.289166194460866,0.746453526778853,NA,NA,NA,NA,-59.0047224008627,-57.2565889698822,9
"54","5a69d77a56585a0001633482",1.14300645626615,0.0415678961202711,0.584221896342725,NA,NA,NA,NA,-52.801651526065,-51.6073285757063,2
"55","5a6f7604ff6f2300013edcd8",3.95055227353517,0.242106163285601,0.238710773691622,NA,NA,NA,NA,-60.3774730791608,-58.356159045222,3
"56","5a8b513317ef35000170b86f",3.42995459025222,0.734661545554027,0.917762454110505,NA,NA,NA,NA,-43.9963163627145,-41.1410102521125,10
"57","5a8c78b0ae9a0b0001aa27fd",5.32122140067582,0.661255894342064,0.939125227493865,NA,NA,NA,NA,-55.1536304737012,-51.5374415290782,21
"58","5a90460d1eda41000135f918",0.323208534768117,0.0204992605282365,0.959167980752988,NA,NA,NA,NA,-40.6694161719172,-39.2284419107765,8
"59","5a94a3344eecca0001dd3c52",1.63215619844383,0.636592991069792,0.0336761951260414,NA,NA,NA,NA,-14.7423509452671,-13.0558349564159,0
"60","5a9d68a3dbdb470001eefb79",5.88676010868586,0.54949666497667,0.203591731308346,NA,NA,NA,NA,-59.659578816685,-56.1392427678988,8
"61","5aa696af6219a30001c75d2a",1.68143888230681,0.64760497897816,0.896658935755651,NA,NA,NA,NA,-24.4997988270745,-22.859138522364,0
"62","5aa9528235237b0001132675",6.13284820748897,0.521020417029756,0.849822182298169,NA,NA,NA,NA,-65.3285909787023,-61.6954296965145,6
"63","5ab3bc131204f90001c965bd",0.156748170581355,0.28489671896135,0.938125774149904,NA,NA,NA,NA,-4.22328675369765,-3.66905453750242,4
