"","ID","tau","lrc","res","sal","mem","zet","lp","ll","Persec"
"1","54240de1fdf99b691fb383a8",1.32296363807357,0.406751576886284,0.654200071604495,0.00576125786812105,0.99930504217755,NA,-15.5162493879894,-13.3241280830552,0
"2","54b60d74fdf99b1ce0367ab5",0.250303592984287,0.00608810314127542,0.96734904244751,0.709351476848573,0.977954256968528,NA,-16.3193403248853,-14.1789254519064,17
"3","55780ee6fdf99b4cbc0aef95",1.23552702700637,0.123457389788245,0.0387374515127872,0.00569562070857729,0.349690955979401,NA,-47.2526550025679,-45.481000259702,20
"4","559cdad9fdf99b66f54b7794",1.7688325716659,0.265198538770852,0.531845219050842,0.0942295985152042,0.357309566166291,NA,-24.3602295228567,-23.3518577129513,15
"5","55a77810fdf99b444b9d255c",0.00958531937573352,0.00192909396251901,0.0394929945579439,0.0164805276842569,0.455341519968381,NA,-14.4304330592743,-11.1312178414923,1
"6","55b95e2ffdf99b469f622883",1.4748020808464,0.0325238236923477,0.0453812905140273,0.0431407018134899,0.849853368287907,NA,-55.4011647559189,-53.4667570179997,0
"7","55d6d91d69dbc30005b66ffe",1.66066612938895,0.0144642013677545,0.65615012293302,0.285417150913062,0.968457803186727,NA,-56.7404938622229,-54.7712317944097,1
"8","56051814e372c00011bd556a",0.795364105137804,0.0644269922204541,0.77076249675292,0.206948481101765,0.998237904737177,NA,-13.0621593155348,-11.7388780847781,1
"9","560aef7d01c38a00127693d3",0.155314342120977,0.0087835983317136,0.0674810788933371,0.0343504883317312,0.572034295245553,NA,-40.1302876041405,-38.0196688890922,5
"10","5687d434369319000c269c03",1.62818666942819,0.0472672469055826,0.963958401570879,0.369925787476864,0.889420468785115,NA,-33.3426805591435,-31.8918747981286,4
"11","56c81007ba8e37000d7b211e",0.467840410256589,0.00940088044158899,0.985153803715123,0.686901264700424,0.866786413130653,NA,-31.8414854000017,-29.9775470181232,1
"12","56f699e876348f000c883bba",0.438469794659123,0.0172984041168322,0.949547302696859,0.0768437295804958,0.479746728759007,NA,-40.7635645462312,-39.1180111289116,12
"13","571de7af13b1b70009be2f26",0.422581286691601,0.0129188388906289,0.752878440665132,0.0255870745839721,0.133629467686206,NA,-43.14557129572,-41.1617851366258,0
"14","5744bbe15e549100063b08cb",3.58300759088737,0.156749648623945,0.112890223111681,0.82759081477351,0.974462990523811,NA,-38.1098518034806,-35.9874734429958,2
"15","57611238eaf3f80007481e8e",2.45416110826222,0.088523077263732,0.781804181859481,0.045207448324983,0.99519512939332,NA,-50.7591969680756,-48.6178944483793,3
"16","5778eeb20e49300001ba9ec0",3.06078293554826,0.130394001421529,0.784226229461322,0.0147199707689721,0.829817933384822,NA,-59.0344773031141,-56.7867922874648,0
"17","577a6900f8f7ed00014b537b",0.149951947670673,0.0124142519296978,0.616695057122724,0.00218652191072008,0.992144860492884,NA,-21.2982969250262,-18.4613131264867,0
"18","5784d25070c76a00012427e0",0.336239223266892,0.00304616443871171,0.891023884668324,0.736157684066899,0.993095733752491,NA,-32.9506139408928,-30.4416520827651,0
"19","579fb6f46475d400015ab855",1.92097433422405,0.296110671579459,0.0399681254745517,0.000821257257279492,0.998519955861961,NA,-33.7555753072142,-30.8179631907585,15
"20","57f8a3ece480f5000136f588",1.19531426177741,0.0589642030604532,0.354768140307196,0.207133737185569,0.328124877726992,NA,-29.8906360947617,-28.8922685933249,0
"21","5808ec7ff0740c0001789a1b",0.0461967307047405,0.00681953106565593,0.872124276769593,0.001210816979772,0.957919994657933,NA,-21.7038956401397,-18.4467363104115,0
"22","584726b8f063d30001161e6a",0.66181185876626,0.0113875393747374,0.960999210353994,0.0231264762950433,0.994441496124026,NA,-54.3889253380609,-51.7895289506591,1
"23","58513454b9f14b000151795f",0.764219130552991,0.0437783258986106,0.75622570222853,0.0463674822033553,0.934661156082898,NA,-32.4813947350399,-31.0393533924989,7
"24","5870336cdb3e720001e230cd",1.24178879652413,0.0533738524885553,0.930214498820335,0.0933717362778268,0.764737628869934,NA,-38.978994613213,-37.609229832442,0
"25","587291591c35f20001955c45",3.65917523955753,0.036421388968968,0.533712909260621,0.840323353847118,0.807994143841779,NA,-63.5513987578898,-61.1182801696693,0
"26","587388b9db3e720001e2320e",1.43774871262069,0.213586310814534,0.990391929238689,0.000830651975929531,0.685346320058439,NA,-42.2305632383108,-39.8660322375799,6
"27","587620554254cb0001c15a23",4.02940955313934,0.0646917973890225,0.378670634151796,0.749896531283554,0.47487815160623,NA,-64.0971733312344,-61.8355721679612,5
"28","5883d68d300c0b000113db56",1.42780484144688,0.253169201595148,0.958995761696575,0.515541650198835,0.586645841494868,NA,-19.8475932071905,-19.0750663649509,0
"29","58c3c197da66280001b3c6e8",1.85086435340631,0.162532306724257,0.800008947616134,0.0388271861070075,0.546917365456749,NA,-38.4615866973998,-37.125107263621,0
"30","58cef97d5e07b6000139fa16",3.24842082373795,0.0431588245044938,0.880793945897517,0.899477202984809,0.783422609937504,NA,-61.9371748788107,-59.6138943908323,3
"31","58f364d67b2e410001c2ed1d",0.0335318877501318,0.0205577469852691,0.516236407290852,0.288903866284494,0.791162653174775,NA,-3.74745970343481,-2.50025453540169,0
"32","58f89d1cedf274000143eb4e",0.0749668807620371,0.0372321569323512,0.502031894592733,0.25422479954901,0.503327139082828,NA,-2.6960520439017,-1.80326688210916,3
"33","58fa6e1bd0055c0001dd838a",0.169950741488165,0.00239598408896261,0.934140676247355,0.407555091858597,0.986261521461861,NA,-24.6859165238651,-22.1423357954827,0
"34","590f202eea0e130001039e1f",4.47295227699932,0.172452295122065,0.937715432576707,0.386136473445016,0.968559636591569,NA,-43.6605820350574,-41.1714870989722,6
"35","593ead9ea514380001e5cf86",1.80968451699088,0.572746562686733,0.151912943159584,0.00048140591186445,0.995140655401642,NA,-32.0316743135793,-28.8305374104143,2
"36","595339f4ad2ce90001b88266",0.418593753402729,0.0499802040061289,0.952951042098845,0.00994237205096479,0.601966122909652,NA,-23.0556026444868,-21.3898612168967,0
"37","5953d37b3d663c00011d233c",5.04452545641523,0.251679944320058,0.833747369175576,0.457428784440878,0.283117876202234,NA,-59.1663027146737,-56.6773525826794,0
"38","598ab1ed19432500016fafa1",0.992781036025677,0.00652421870108906,0.839561557027502,0.0195222701269227,0.908174619978831,NA,-66.8714930624598,-64.2440147852103,0
"39","5991c4a8e339120001fb8c7e",0.683085856789506,0.00951396393153552,0.21238725288246,0.78549838987815,0.602047120939566,NA,-41.82767579287,-40.1633246653648,0
"40","5995ed90d1732a00013425c5",2.8486379471137,0.279110848874919,0.1720313795777,0.0073899471555531,0.46977385235015,NA,-57.5184772642687,-55.3439185203149,2
"41","599614af004c4f0001cc8642",0.693061599551266,0.0145296685563533,0.0700104310335269,0.0153549173252013,0.996441953359116,NA,-44.2342158485815,-41.6523500851337,0
"42","59c80c180aaf750001213cbf",0.121770380114356,0.183245047839369,0.995955966587474,0.372965434290309,0.0374202999618337,NA,-14.658008302601,-13.7885839779178,0
"43","59d38d62323bd80001e200bc",1.84336677516635,0.00959363172512141,0.939774018056901,0.4986160268908,0.918067510691106,NA,-60.5683025049379,-58.3241923225338,12
"44","59d4b084115096000190dbce",1.49871009036247,0.375758241478429,0.955558771930192,0.000871726995551944,0.982040615989586,NA,-25.0687636514962,-22.5260807005715,0
"45","59e5fd82e75b450001a691ec",1.71198787670084,0.450534654599626,0.447483394921827,0.00222897528202144,0.973569463163509,NA,-23.9104446557018,-21.6243767523693,5
"46","59e8cb08bab73300016bd7f7",2.80832508074607,0.374363834489111,0.698572366956482,0.00205731415993292,0.993217660831884,NA,-47.9956347812349,-45.1347377122593,0
"47","59e9d2c6c0d35a0001295448",0.230153517827838,0.00678808882413518,0.990637520807136,0.828280787947496,0.797823743035755,NA,-21.4397332274081,-19.3393567752689,0
"48","5a3996f6ae52e600010a0192",0.301778259557154,0.00717550911199676,0.0867086953960479,0.0741341119290626,0.768637038946078,NA,-50.9443152467561,-48.9075957524317,0
"49","5a3a570307245d0001fc0692",2.33893826160001,0.0379381797117739,0.877361562005682,0.933143633978817,0.995830322819118,NA,-48.8483319819144,-46.4503844443697,2
"50","5a3c0b842f91ec0001dc9bb4",1.77875756562385,0.0780621764152315,0.777317848793902,0.0361121754045527,0.817254868707705,NA,-49.6261690247275,-48.0386787598722,0
"51","5a4e26a8f4c9dc0001b7a1b5",2.04546518153234,0.0898855992039285,0.153294769102696,0.139776510051524,0.645668363459022,NA,-41.8322820175505,-40.5009769876801,0
