"","ID","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ll"
"ID47","5a3996f6ae52e600010a0192",0.993853865988982,0.966351275169421,0.89624299329254,0.571786111280238,0.40334625895882,0.236643689000743,0.845092195638981,0.787082476463374,NA,NA,NA,NA,-0.0385471949566912
"ID48","5a3a570307245d0001fc0692",0.317652513348711,0.744742510504703,0.598455489356225,0.0340679075300345,0.345693363741703,0.082954974275231,0.00786153020529518,0.887199719595108,NA,NA,NA,NA,41.425360793255
"ID49","5a3c0b842f91ec0001dc9bb4",0.802575629971795,0.716475893929526,0.959487635205653,0.843251246114814,0.354084869038881,0.0925582649083131,0.0301860628926794,0.757755532332163,NA,NA,NA,NA,37.3633422390302
"ID50","5a4e26a8f4c9dc0001b7a1b5",0.642419106924742,0.88860739876615,0.134899075111744,0.742938960144364,0.00921419799481588,0.149453654894386,0.180132409983256,0.519754490440422,NA,NA,NA,NA,18.8536455099679
"ID51","5a5a3ec6ac5624000153e0f7",0.811332022875089,0.951202624120341,0.991085581984486,0.0494493014879263,0.985824357345036,0.203386320319179,0.967166056279287,0.227256781854537,NA,NA,NA,NA,9.72344403129937
"ID52","5a5d1194acc75b00017a7b8f",0.666630871368212,0.504930191887849,0.263587944749546,0.0419747475172733,0.153651125990871,0.0562137030876877,0.683422612068708,0.51899221983561,NA,NA,NA,NA,52.0692161984111
"ID53","5a69d77a56585a0001633482",0.626962484189767,0.749477283149902,0.963358598708591,0.9831806173506,0.995451296094856,0.228485725209666,0.486974532036721,0.848450688747026,NA,NA,NA,NA,3.31641921446779
"ID54","5a6f7604ff6f2300013edcd8",0.946121035889294,0.955235302842066,0.597223303435842,0.188896861839997,0.376391801115638,0.103792748180669,0.983942454314693,0.577566636443179,NA,NA,NA,NA,36.140966804123
"ID55","5a8b513317ef35000170b86f",0.988140186317655,0.951441283734477,0.333364282383682,0.447951532883267,0.202794020264868,0.156569971494518,0.0485689297872665,0.421524259481947,NA,NA,NA,NA,20.3364614044386
"ID56","5a8c78b0ae9a0b0001aa27fd",0.58502635230074,0.932717670601554,0.241369916783318,0.871866343833616,0.0448090935033805,0.240544994542228,0.584378449521172,0.550263904973783,NA,NA,NA,NA,1.30361225069563
"ID57","5a90460d1eda41000135f918",0.369209530223385,0.710875489800922,0.397776870249721,0.96150828925861,0.753944416868102,0.133536882816742,0.135498597980495,0.561187457544801,NA,NA,NA,NA,26.5737979075888
"ID58","5a94a3344eecca0001dd3c52",0.695762627433246,0.928832035588183,0.966117440493375,0.125472527807293,0.971001709281144,0.223694981715004,0.356799082562122,0.350953959998934,NA,NA,NA,NA,1.0357091724066
"ID59","5a9d68a3dbdb470001eefb79",0.984925443649209,0.974415159284094,0.0700613871074121,0.00624668219191815,0.949786920494421,0.0227551312790892,0.398409204969588,0.872040334776796,NA,NA,NA,NA,92.0111107325855
"ID60","5aa696af6219a30001c75d2a",0.539110937773451,0.495752187917264,0.809523384109862,0.69486161484598,0.992917878758054,0.0803577479143616,0.94444493546141,0.238798503368722,NA,NA,NA,NA,42.3763799888442
"ID61","5aa9528235237b0001132675",0.675260235533933,0.6672541968205,0.883909998168335,0.690443777187976,0.138377400759683,0.146487153586762,0.05447440913561,0.886744389227093,NA,NA,NA,NA,25.3194791363787
"ID62","5ab3bc131204f90001c965bd",0.0657642467637867,0.603719713628401,0.116431111808819,0.990170962830235,0.906682546138253,0.0941644608025038,0.610987576673678,0.854329672471836,NA,NA,NA,NA,40.3745259196681
"ID63","5ab4e55cf69e940001d8d3bf",0.514601842042329,0.430333833287005,0.924541311040854,0.975789764447086,0.292844097200942,0.16923565077757,0.0136784238824827,0.75690936109205,NA,NA,NA,NA,11.2480432428151
"ID64","5ab5509cf69e940001d8d954",0.741813420225558,0.88599826781276,0.407918216772474,0.781902664552428,0.570036708165888,0.0801321335325898,0.53508970853663,0.79214783002678,NA,NA,NA,NA,50.2465243626388
"ID65","5ac3b825e734400001da2436",0.726149621422935,0.848665109518902,0.917235901910949,0.989869160715044,0.996455337787559,0.164506774493819,0.935355441100994,0.30012791856666,NA,NA,NA,NA,17.3294075434626
"ID66","5ad3bfc75b53cb0001f35839",0.799340247280465,0.845749175277947,0.691834383044427,0.750999666898716,0.547489371896287,0.112228381631819,0.166839241057049,0.0719798806532905,NA,NA,NA,NA,34.9314395668757
"ID67","5ad658e2a38d7b00013afe89",0.114285198710095,0.990015378111667,0.0202543532205415,0.807911663698065,0.916352674085967,0.130686020668495,0.19228927355244,0.864426012696842,NA,NA,NA,NA,22.4393697853422
"ID68","5adf629ddee8590001b05f7b",0.731763034772603,0.928576093195293,0.997973548876103,0.676261865982426,0.941152484906456,0.193624674290974,0.411048699770047,0.355458273383635,NA,NA,NA,NA,9.71206505562944
"ID69","5ae1a263066c510001d48146",0.638857906922977,0.630954063185676,0.914924795630519,0.814211742351194,0.636976458446878,0.101792355505327,0.639882840150269,0.121740821529119,NA,NA,NA,NA,36.8091915316081
"ID70","5ae59bec7edeb000014a828c",0.996803380544859,0.933409183074556,0.721514966361316,0.516319821722664,0.988334321764058,0.0887220504521076,0.384873661799249,0.890723688133035,NA,NA,NA,NA,41.9457224562393
"ID71","5ae9f13b9b283d00017ee04d",0.449894191257436,0.847829915136454,0.568836338711502,0.270359535643968,0.194906125131973,0.162642341684469,0.128005833189077,0.649715306278145,NA,NA,NA,NA,16.3961899664852
"ID72","5af344dfdf9933000161f47a",0.0597502728162731,0.954687043092994,0.0131528057860388,0.937828515503098,0.972082652518653,0.0835239823836056,0.556502083715804,0.787604881361722,NA,NA,NA,NA,42.8836700021387
"ID73","5afc2d1f2406810001d625c0",0.0496267906277738,0.952823716996839,0.00952432678751869,0.895337716482526,0.896006403911034,0.0229549860329242,0.338137921212277,0.400326662275114,NA,NA,NA,NA,97.9214814113024
"ID74","5b1d5e16503f020001e684aa",0.996870081190038,0.99407219767312,0.169766239209715,0.0335016166340028,0.329601153598662,0.048158562599847,0.14974451079271,0.666600724275919,NA,NA,NA,NA,73.0481079124722
"ID75","5b1ed2783522660001b464eb",0.988562406059559,0.979621984236796,0.993205318798545,0.935652179862318,0.974863612905521,0.0471525952862343,0.701705808675613,0.7232196442569,NA,NA,NA,NA,83.0731081962963
"ID76","5b1fe253b803da0001dfbc8d",0.693468486459281,0.63790726047248,0.698087161929606,0.0597409336541681,0.936765446073137,0.0828929331658143,0.842859577386982,0.37435287548108,NA,NA,NA,NA,36.8198127632776
"ID77","5b35bd1d532e3d00018e8b27",0.222554674624405,0.984815012994663,0.0140003479548962,0.263742865161422,0.669400219336004,0.0668789646334705,0.199853568632442,0.451152823030302,NA,NA,NA,NA,54.6913292141476
"ID78","5b491b4eac6f5a0001549493",0.985727795083136,0.982243241278335,0.0274174863965529,0.247157489252639,0.767320044005697,0.100112950363611,0.314257198988084,0.326786018925275,NA,NA,NA,NA,38.6184590832158
"ID79","5b49d3a519f8e70001b7df02",0.98521983973497,0.94761129995475,0.158897702731971,0.0227501918291367,0.19847857935804,0.142895668681667,0.760511368367765,0.374606468695763,NA,NA,NA,NA,21.7103693251099
"ID80","5b5d4bfc4e945800017db533",0.370979286108596,0.581107853928409,0.330335573802699,0.596870224310966,0.932595423321559,0.401051978414175,0.935631846187414,0.319273798459315,NA,NA,NA,NA,-18.6463507279821
"ID81","5b5dfd9c4e945800017dcd79",0.14775984526978,0.986706964226454,0.0289927414758418,0.452380067042644,0.858722719498488,0.0841900937266104,0.381280119499496,0.331433979245885,NA,NA,NA,NA,42.7990498358774
"ID82","5b630cec6abdd90001d98c3f",0.845793116187441,0.968959931605013,0.932686425104156,0.234483327358352,0.513451223099072,0.17526921644448,0.0528992866261074,0.28959836066026,NA,NA,NA,NA,11.2993683541695
"ID83","5b707d214415ce0001b1fd78",0.0111127095351035,0.860959746330156,0.0936490443649347,0.382798229563171,0.564231704754711,0.0338709679641623,0.293467971936852,0.369925178295939,NA,NA,NA,NA,78.5345733836989
"ID84","5b72d8042aeef10001972da0",0.382651458830806,0.883623777192595,0.171144305446386,0.266646061464674,0.0418640361154332,0.168437977895579,0.305599139004365,0.339043311385575,NA,NA,NA,NA,14.3789589686672
"ID85","5b8fe19ae3a406000131f1a6",0.87754223014432,0.859428049491186,0.0744463899237048,0.656146508726775,0.177858381429266,0.133749244762225,0.891764714361539,0.823610783556134,NA,NA,NA,NA,19.1507650624537
"ID86","5b97a1e083bd380001b92485",0.639093130967392,0.935237573503837,0.671448889605202,0.997945419336557,0.217265259651281,0.0972500403638679,0.482299116359466,0.987400973954307,NA,NA,NA,NA,43.876235787665
"ID87","5b9e1e607b196f000195b599",0.0379027188674406,0.990091352226648,0.0410283061468938,0.552123858656064,0.878806232523413,0.0301105688787419,0.0359204980657436,0.171278960453274,NA,NA,NA,NA,70.4927758157049
"ID88","5bb756696322c5000159756c",0.996440593705552,0.959465506565917,0.626898212737527,0.483842844209167,0.449165950878676,0.0643322368278318,0.905902985956031,0.21450508308967,NA,NA,NA,NA,50.2876809819739
"ID89","5bbe3c5cee6586000142be43",0.796752868350393,0.551074496004598,0.966102073574524,0.0236039428896523,0.840655970140817,0.425317320634964,0.387295864999478,0.690822237119886,NA,NA,NA,NA,-19.9169561879506
"ID90","5bc08c345e8a950001892156",0.048796324963182,0.936477025955402,0.150206355387759,0.623205160523759,0.359445898215393,0.0601458494046104,0.557970502612681,0.819907191227789,NA,NA,NA,NA,48.6109053664092
"ID91","5bc642c0069008000139d18b",0.35743893898736,0.924786545293291,0.0289332370986437,0.475343014800241,0.481736785481014,0.129322180376231,0.344675711025314,0.155554063883457,NA,NA,NA,NA,25.2861961213699
"ID92","5bdc3c8182698d0001f076c3",0.152858816755258,0.986956841309925,0.119055157908997,0.798537303421184,0.758114951666544,0.0541624575807512,0.121811543827942,0.763965503769964,NA,NA,NA,NA,58.387031414997
"ID93","5be1f75bd536990001a4410c",0.880312710832838,0.955942256717183,0.916148863005874,0.688399632064227,0.963493056476294,0.151441624586921,0.400112682265149,0.415206561300706,NA,NA,NA,NA,17.4804779522792
"ID94","5be2fadf5e9fd30001696162",0.911267060922115,0.876262145051226,0.994478952383973,0.967645507751794,0.967015793928717,0.09046125467328,0.655342922368487,0.307443483722009,NA,NA,NA,NA,40.2125114959404
"ID95","5be415810241050001ca2318",0.911472310801575,0.960258408088867,0.976826958679811,0.413484983490671,0.994606160929685,0.0547637036283334,0.980032214626894,0.926749938727184,NA,NA,NA,NA,45.7923884876821
"ID96","5bec2847ac6b780001fec122",0.490943192993619,0.667822762988447,0.939543224403144,0.986754335818035,0.544141684318867,0.172107128172968,0.575926654284967,0.425249929081683,NA,NA,NA,NA,17.2699959741259
"ID97","5bec6a8b1209fb00011bb521",0.48914255933995,0.706426649001358,0.0274838810737038,0.945209984971823,0.814764753365396,0.299989326303398,0.415238237036464,0.555032307213095,NA,NA,NA,NA,-11.6701413040013
"ID98","5beefb60e015710001cbb721",0.831977470081303,0.976838261513775,0.984210352202906,0.0992998074916534,0.616174874112623,0.124990754177677,0.215574246279079,0.575903427060012,NA,NA,NA,NA,30.6208119008707
"ID99","5bf2f728bd9f150001f6cc42",0.260707812993055,0.907006354899606,0.0319536869642651,0.780396847268737,0.973271574336289,0.169207674074838,0.320021093475598,0.262276874464032,NA,NA,NA,NA,12.8716069449331
"ID100","5bf4123e840310000124cfca",0.984927565964017,0.967313218713214,0.995911040849125,0.909068333503912,0.286761162271739,0.195567634911037,0.00893612197986959,0.848968615518897,NA,NA,NA,NA,14.3567617431946
"ID101","5bf44a04d7e7a70001d7a672",0.820676560317252,0.978829251384852,0.993408926960045,0.883852556384898,0.661145642629152,0.10883406639488,0.398146532372377,0.310645792895938,NA,NA,NA,NA,25.9331983829685
"ID102","5bf4584fabf94600013a9fa1",0.956130748548627,0.988615556040897,0.864074526174595,0.153908430977384,0.815467117704473,0.0594050183764148,0.0991604458638079,0.731366480879384,NA,NA,NA,NA,55.5082995168726
"ID103","5bf5b2627ea49f0001ba9372",0.810404644922866,0.949998698245385,0.96148463418564,0.919275064887465,0.916723883529172,0.151726889543329,0.534249995349933,0.632067415445018,NA,NA,NA,NA,20.3092913352778
"ID104","5bf728483db90d0001f48ff7",0.187684017409875,0.960564226357901,0.107584315487896,0.964107744525563,0.91409352982,0.0690208215389743,0.105832336145074,0.746261487844638,NA,NA,NA,NA,54.5649557398065
"ID105","5bfed3f1aa5fa3000136a998",0.248949183776456,0.970451899232097,0.00450712000274282,0.829986130294508,0.914592000294688,0.199233078062698,0.0534823584918491,0.802214870939035,NA,NA,NA,NA,12.5901636188478
"ID106","5c081c45fd9c080001709937",0.813323103167424,0.890486925859162,0.415451170281454,0.662342373643976,0.532685247610425,0.0449618180353964,0.3649435982039,0.63310532400543,NA,NA,NA,NA,67.9385014626365
"ID107","5c0843f24452300001df4ea0",0.0726920284738381,0.955380489970337,0.145175669814594,0.550069346544729,0.888781752606367,0.108760408698725,0.354731901948493,0.651295481879357,NA,NA,NA,NA,33.5355761030695
"ID108","5c10377461df5c0001cb4906",0.969862720953005,0.94167743011553,0.410074761645757,0.212573197187483,0.543554204089246,0.120253344915378,0.82819490206233,0.9611463805104,NA,NA,NA,NA,27.7164792371186
"ID109","5c1129084be31a00014802fb",0.656307839438981,0.744366228330009,0.00594913488857034,0.116588611906033,0.662352676172182,0.112720739144843,0.383394988769864,0.371502492482245,NA,NA,NA,NA,30.22132868083
"ID110","5c1a54257fa1590001b96070",0.217519296327749,0.881335203220928,0.0670419792802469,0.970470047433873,0.887918538850085,0.160847099810356,0.68361239238477,0.815875907641466,NA,NA,NA,NA,21.4116944776484
"ID111","5c1a9e323407be0001cf8165",0.647242316103331,0.745596642663035,0.241771941708454,0.28870784444432,0.597052880008477,0.181159673673286,0.137510576669863,0.488229804806956,NA,NA,NA,NA,14.3344633525014
"ID112","5c23615d70d93a0001202ea2",0.710383216766267,0.92892735765136,0.984647404952246,0.135711121621749,0.943039257920456,0.221262033819214,0.428538955036814,0.247607066632025,NA,NA,NA,NA,5.59748253257921
"ID113","5c28b31a0091e40001ca5030",0.547862759619766,0.915310804688524,0.848672887498449,0.538449778435414,0.682496004404787,0.0753880045138405,0.273983815957762,0.272033870210556,NA,NA,NA,NA,47.8027158986557
"ID114","5c296b31e9b1b20001b8ac77",0.181467126349665,0.959701183397203,0.339064565598554,0.791299073059524,0.970558570969688,0.0752817837907261,0.358081539340785,0.447123086503437,NA,NA,NA,NA,42.3390933587254
"ID115","5c36776624643200010eb6e5",0.527143328673893,0.982397922713692,0.449282155134799,0.977844183024407,0.427187597590414,0.0797651028590599,0.194484158247597,0.147077443163602,NA,NA,NA,NA,51.3789644761707
"ID116","5c377f1965e5c300013ee88a",0.148553532065655,0.923657201799098,0.0173890589183765,0.835359584581076,0.948483378957456,0.0931879839759518,0.448454501865847,0.326346562935103,NA,NA,NA,NA,33.7388832350849
"ID117","5c3ce5cde0ea82000145f9f9",0.360106182919251,0.858170507501485,0.198852465576475,0.962266523391664,0.196256942859648,0.113751756110891,0.920880101580912,0.796312917743208,NA,NA,NA,NA,32.8467921951456
"ID118","5c3d9334337ac90001a4d6cf",0.424122255587382,0.748127098404875,0.633598401553442,0.787652855874565,0.846233325312902,0.13807091195769,0.563842557335269,0.862571015434813,NA,NA,NA,NA,19.6104835811156
"ID119","5c3f7c6329966300010dce78",0.771990725586587,0.74203197330959,0.629597677426897,0.364871704003587,0.82791218960945,0.0862967748144446,0.2819226412522,0.109987085071724,NA,NA,NA,NA,46.7911414809475
"ID120","5c47260028cab20001a74aae",0.572687345343935,0.979329021137147,0.0263820006441348,0.830323193860206,0.879818557755913,0.262222826544422,0.0536969654235483,0.523959978565818,NA,NA,NA,NA,-3.62230731238097
"ID121","5c4783f5c41b2a000183a24d",0.832743402017859,0.971571926032197,0.757063317181877,0.0622619306057063,0.0752049745171135,0.0539727586200687,0.859273379964774,0.879556386920624,NA,NA,NA,NA,51.819811319407
"ID122","5c48f116c41b2a000183e340",0.675176956712484,0.973686219398798,0.47503599713361,0.877126651731857,0.797265777488129,0.13979795714267,0.292652814944497,0.652149624737684,NA,NA,NA,NA,24.345670260593
"ID123","5c4b6366c547dc0001934854",0.832370392431039,0.880057989700979,0.989301548562966,0.0450422012286057,0.286921156370095,0.108755187796069,0.896276340281061,0.626438030755715,NA,NA,NA,NA,28.7553594696188
"ID124","5c50ce81d99f9d0001b0f696",0.720911197888838,0.529961111694093,0.604655095859015,0.0231680525593295,0.200415737346324,0.13042756770667,0.885626053551323,0.677300800930513,NA,NA,NA,NA,23.6525855403771
"ID125","5c56eb0e59095a0001bac969",0.443465843119881,0.927779537240988,0.926340216740965,0.936690894903982,0.825142180786886,0.105298679495757,0.0502272909858253,0.629782614731522,NA,NA,NA,NA,33.0776928649929
"ID126","5c576413a7890b0001f59a92",0.995118454400946,0.90035659074157,0.114841751136441,0.0929528685864162,0.313033658618468,0.110108035895,0.722184255720613,0.157069485051436,NA,NA,NA,NA,30.8801551117087
"ID127","5c5d4afe4cc94200016a4982",0.542591775005081,0.720230501180302,0.0229420501697183,0.532429542311616,0.16472136137901,0.08076489992024,0.0159127899816109,0.623898623682977,NA,NA,NA,NA,40.1856909373458
"ID128","5c634aca9d0d7000012479a0",0.980639398916786,0.957585405402737,0.944723671668156,0.201042515275239,0.15989427883209,0.117027942970009,0.891873555458235,0.978645725374014,NA,NA,NA,NA,40.7251541208669
"ID129","5c654e352f6d5e000174bae5",0.312698589559799,0.981973534389444,0.183610294882266,0.522245696948158,0.529781948557453,0.137561335044871,0.731085011963767,0.377537255304915,NA,NA,NA,NA,26.5679721332292
